Time used gen_solv: 0.002674
Time used Special_solv: 0.001763
v:                 v_:
     0.58279862          0.58279862
     0.58279048          0.58279048
     0.58278234          0.58278234
     0.58277419          0.58277419
     0.58276605          0.58276605
     0.58275791          0.58275791
     0.58274976          0.58274976
     0.58274162          0.58274162
     0.58273347          0.58273347
     0.58272533          0.58272533
     0.58271718          0.58271718
     0.58270904          0.58270904
     0.58270089          0.58270089
     0.58269275          0.58269275
      0.5826846           0.5826846
     0.58267646          0.58267646
     0.58266831          0.58266831
     0.58266016          0.58266016
     0.58265202          0.58265202
     0.58264387          0.58264387
     0.58263572          0.58263573
     0.58262758          0.58262758
     0.58261943          0.58261943
     0.58261128          0.58261128
     0.58260314          0.58260314
     0.58259499          0.58259499
     0.58258684          0.58258684
     0.58257869          0.58257869
     0.58257054          0.58257054
      0.5825624           0.5825624
     0.58255425          0.58255425
      0.5825461           0.5825461
     0.58253795          0.58253795
      0.5825298           0.5825298
     0.58252165          0.58252165
      0.5825135           0.5825135
     0.58250535          0.58250535
      0.5824972           0.5824972
     0.58248905          0.58248905
      0.5824809           0.5824809
     0.58247275          0.58247275
      0.5824646           0.5824646
     0.58245645          0.58245645
      0.5824483           0.5824483
     0.58244015          0.58244015
       0.582432            0.582432
     0.58242384          0.58242385
     0.58241569          0.58241569
     0.58240754          0.58240754
     0.58239939          0.58239939
     0.58239124          0.58239124
     0.58238308          0.58238308
     0.58237493          0.58237493
     0.58236678          0.58236678
     0.58235863          0.58235863
     0.58235047          0.58235047
     0.58234232          0.58234232
     0.58233417          0.58233417
     0.58232601          0.58232601
     0.58231786          0.58231786
      0.5823097           0.5823097
     0.58230155          0.58230155
      0.5822934           0.5822934
     0.58228524          0.58228524
     0.58227709          0.58227709
     0.58226893          0.58226893
     0.58226078          0.58226078
     0.58225262          0.58225262
     0.58224446          0.58224446
     0.58223631          0.58223631
     0.58222815          0.58222815
        0.58222             0.58222
     0.58221184          0.58221184
     0.58220368          0.58220368
     0.58219553          0.58219553
     0.58218737          0.58218737
     0.58217921          0.58217921
     0.58217106          0.58217106
      0.5821629           0.5821629
     0.58215474          0.58215474
     0.58214658          0.58214658
     0.58213842          0.58213842
     0.58213027          0.58213027
     0.58212211          0.58212211
     0.58211395          0.58211395
     0.58210579          0.58210579
     0.58209763          0.58209763
     0.58208947          0.58208947
     0.58208131          0.58208131
     0.58207315          0.58207315
     0.58206499          0.58206499
     0.58205683          0.58205683
     0.58204867          0.58204867
     0.58204051          0.58204051
     0.58203235          0.58203235
     0.58202419          0.58202419
     0.58201603          0.58201603
     0.58200787          0.58200787
     0.58199971          0.58199971
     0.58199155          0.58199155
     0.58198339          0.58198339
     0.58197523          0.58197523
     0.58196706          0.58196706
      0.5819589           0.5819589
     0.58195074          0.58195074
     0.58194258          0.58194258
     0.58193441          0.58193442
     0.58192625          0.58192625
     0.58191809          0.58191809
     0.58190993          0.58190993
     0.58190176          0.58190176
      0.5818936           0.5818936
     0.58188544          0.58188544
     0.58187727          0.58187727
     0.58186911          0.58186911
     0.58186094          0.58186094
     0.58185278          0.58185278
     0.58184461          0.58184461
     0.58183645          0.58183645
     0.58182828          0.58182828
     0.58182012          0.58182012
     0.58181195          0.58181195
     0.58180379          0.58180379
     0.58179562          0.58179562
     0.58178746          0.58178746
     0.58177929          0.58177929
     0.58177112          0.58177112
     0.58176296          0.58176296
     0.58175479          0.58175479
     0.58174662          0.58174662
     0.58173846          0.58173846
     0.58173029          0.58173029
     0.58172212          0.58172212
     0.58171396          0.58171396
     0.58170579          0.58170579
     0.58169762          0.58169762
     0.58168945          0.58168945
     0.58168128          0.58168128
     0.58167311          0.58167311
     0.58166495          0.58166495
     0.58165678          0.58165678
     0.58164861          0.58164861
     0.58164044          0.58164044
     0.58163227          0.58163227
      0.5816241           0.5816241
     0.58161593          0.58161593
     0.58160776          0.58160776
     0.58159959          0.58159959
     0.58159142          0.58159142
     0.58158325          0.58158325
     0.58157508          0.58157508
     0.58156691          0.58156691
     0.58155874          0.58155874
     0.58155057          0.58155057
     0.58154239          0.58154239
     0.58153422          0.58153422
     0.58152605          0.58152605
     0.58151788          0.58151788
     0.58150971          0.58150971
     0.58150153          0.58150153
     0.58149336          0.58149336
     0.58148519          0.58148519
     0.58147702          0.58147702
     0.58146884          0.58146884
     0.58146067          0.58146067
      0.5814525           0.5814525
     0.58144432          0.58144432
     0.58143615          0.58143615
     0.58142798          0.58142798
      0.5814198           0.5814198
     0.58141163          0.58141163
     0.58140345          0.58140345
     0.58139528          0.58139528
      0.5813871           0.5813871
     0.58137893          0.58137893
     0.58137075          0.58137075
     0.58136258          0.58136258
      0.5813544           0.5813544
     0.58134623          0.58134623
     0.58133805          0.58133805
     0.58132987          0.58132987
      0.5813217           0.5813217
     0.58131352          0.58131352
     0.58130534          0.58130534
     0.58129717          0.58129717
     0.58128899          0.58128899
     0.58128081          0.58128081
     0.58127264          0.58127264
     0.58126446          0.58126446
     0.58125628          0.58125628
      0.5812481           0.5812481
     0.58123992          0.58123992
     0.58123175          0.58123175
     0.58122357          0.58122357
     0.58121539          0.58121539
     0.58120721          0.58120721
     0.58119903          0.58119903
     0.58119085          0.58119085
     0.58118267          0.58118267
     0.58117449          0.58117449
     0.58116631          0.58116631
     0.58115813          0.58115813
     0.58114995          0.58114995
     0.58114177          0.58114177
     0.58113359          0.58113359
     0.58112541          0.58112541
     0.58111723          0.58111723
     0.58110905          0.58110905
     0.58110087          0.58110087
     0.58109269          0.58109269
      0.5810845          0.58108451
     0.58107632          0.58107632
     0.58106814          0.58106814
     0.58105996          0.58105996
     0.58105178          0.58105178
     0.58104359          0.58104359
     0.58103541          0.58103541
     0.58102723          0.58102723
     0.58101905          0.58101905
     0.58101086          0.58101086
     0.58100268          0.58100268
      0.5809945           0.5809945
     0.58098631          0.58098631
     0.58097813          0.58097813
     0.58096994          0.58096994
     0.58096176          0.58096176
     0.58095357          0.58095357
     0.58094539          0.58094539
      0.5809372          0.58093721
     0.58092902          0.58092902
     0.58092083          0.58092084
     0.58091265          0.58091265
     0.58090446          0.58090446
     0.58089628          0.58089628
     0.58088809          0.58088809
     0.58087991          0.58087991
     0.58087172          0.58087172
     0.58086353          0.58086353
     0.58085535          0.58085535
     0.58084716          0.58084716
     0.58083897          0.58083897
     0.58083079          0.58083079
      0.5808226           0.5808226
     0.58081441          0.58081441
     0.58080622          0.58080622
     0.58079803          0.58079803
     0.58078985          0.58078985
     0.58078166          0.58078166
     0.58077347          0.58077347
     0.58076528          0.58076528
     0.58075709          0.58075709
      0.5807489           0.5807489
     0.58074071          0.58074071
     0.58073252          0.58073252
     0.58072433          0.58072433
     0.58071614          0.58071615
     0.58070795          0.58070796
     0.58069976          0.58069977
     0.58069157          0.58069157
     0.58068338          0.58068338
     0.58067519          0.58067519
       0.580667            0.580667
     0.58065881          0.58065881
     0.58065062          0.58065062
     0.58064243          0.58064243
     0.58063424          0.58063424
     0.58062605          0.58062605
     0.58061785          0.58061785
     0.58060966          0.58060966
     0.58060147          0.58060147
     0.58059328          0.58059328
     0.58058508          0.58058508
     0.58057689          0.58057689
      0.5805687           0.5805687
      0.5805605          0.58056051
     0.58055231          0.58055231
     0.58054412          0.58054412
     0.58053592          0.58053592
     0.58052773          0.58052773
     0.58051954          0.58051954
     0.58051134          0.58051134
     0.58050315          0.58050315
     0.58049495          0.58049495
     0.58048676          0.58048676
     0.58047856          0.58047856
     0.58047037          0.58047037
     0.58046217          0.58046217
     0.58045398          0.58045398
     0.58044578          0.58044578
     0.58043759          0.58043759
     0.58042939          0.58042939
     0.58042119          0.58042119
       0.580413            0.580413
      0.5804048           0.5804048
      0.5803966           0.5803966
     0.58038841          0.58038841
     0.58038021          0.58038021
     0.58037201          0.58037201
     0.58036381          0.58036381
     0.58035562          0.58035562
     0.58034742          0.58034742
     0.58033922          0.58033922
     0.58033102          0.58033102
     0.58032282          0.58032282
     0.58031463          0.58031463
     0.58030643          0.58030643
     0.58029823          0.58029823
     0.58029003          0.58029003
     0.58028183          0.58028183
     0.58027363          0.58027363
     0.58026543          0.58026543
     0.58025723          0.58025723
     0.58024903          0.58024903
     0.58024083          0.58024083
     0.58023263          0.58023263
     0.58022443          0.58022443
     0.58021623          0.58021623
     0.58020803          0.58020803
     0.58019983          0.58019983
     0.58019162          0.58019162
     0.58018342          0.58018342
     0.58017522          0.58017522
     0.58016702          0.58016702
     0.58015882          0.58015882
     0.58015062          0.58015062
     0.58014241          0.58014241
     0.58013421          0.58013421
     0.58012601          0.58012601
      0.5801178           0.5801178
      0.5801096           0.5801096
      0.5801014           0.5801014
     0.58009319          0.58009319
     0.58008499          0.58008499
     0.58007679          0.58007679
     0.58006858          0.58006858
     0.58006038          0.58006038
     0.58005217          0.58005217
     0.58004397          0.58004397
     0.58003577          0.58003577
     0.58002756          0.58002756
     0.58001936          0.58001936
     0.58001115          0.58001115
     0.58000294          0.58000294
     0.57999474          0.57999474
     0.57998653          0.57998653
     0.57997833          0.57997833
     0.57997012          0.57997012
     0.57996191          0.57996192
     0.57995371          0.57995371
      0.5799455           0.5799455
     0.57993729          0.57993729
     0.57992909          0.57992909
     0.57992088          0.57992088
     0.57991267          0.57991267
     0.57990447          0.57990447
     0.57989626          0.57989626
     0.57988805          0.57988805
     0.57987984          0.57987984
     0.57987163          0.57987163
     0.57986342          0.57986342
     0.57985522          0.57985522
     0.57984701          0.57984701
      0.5798388           0.5798388
     0.57983059          0.57983059
     0.57982238          0.57982238
     0.57981417          0.57981417
     0.57980596          0.57980596
     0.57979775          0.57979775
     0.57978954          0.57978954
     0.57978133          0.57978133
     0.57977312          0.57977312
     0.57976491          0.57976491
      0.5797567           0.5797567
     0.57974849          0.57974849
     0.57974028          0.57974028
     0.57973206          0.57973206
     0.57972385          0.57972385
     0.57971564          0.57971564
     0.57970743          0.57970743
     0.57969922          0.57969922
     0.57969101          0.57969101
     0.57968279          0.57968279
     0.57967458          0.57967458
     0.57966637          0.57966637
     0.57965815          0.57965815
     0.57964994          0.57964994
     0.57964173          0.57964173
     0.57963351          0.57963351
      0.5796253           0.5796253
     0.57961709          0.57961709
     0.57960887          0.57960887
     0.57960066          0.57960066
     0.57959244          0.57959244
     0.57958423          0.57958423
     0.57957601          0.57957602
      0.5795678           0.5795678
     0.57955958          0.57955959
     0.57955137          0.57955137
     0.57954315          0.57954315
     0.57953494          0.57953494
     0.57952672          0.57952672
     0.57951851          0.57951851
     0.57951029          0.57951029
     0.57950207          0.57950207
     0.57949386          0.57949386
     0.57948564          0.57948564
     0.57947742          0.57947742
     0.57946921          0.57946921
     0.57946099          0.57946099
     0.57945277          0.57945277
     0.57944455          0.57944455
     0.57943634          0.57943634
     0.57942812          0.57942812
      0.5794199           0.5794199
     0.57941168          0.57941168
     0.57940346          0.57940346
     0.57939525          0.57939525
     0.57938703          0.57938703
     0.57937881          0.57937881
     0.57937059          0.57937059
     0.57936237          0.57936237
     0.57935415          0.57935415
     0.57934593          0.57934593
     0.57933771          0.57933771
     0.57932949          0.57932949
     0.57932127          0.57932127
     0.57931305          0.57931305
     0.57930483          0.57930483
     0.57929661          0.57929661
     0.57928839          0.57928839
     0.57928017          0.57928017
     0.57927194          0.57927194
     0.57926372          0.57926372
      0.5792555           0.5792555
     0.57924728          0.57924728
     0.57923906          0.57923906
     0.57923083          0.57923083
     0.57922261          0.57922261
     0.57921439          0.57921439
     0.57920617          0.57920617
     0.57919794          0.57919794
     0.57918972          0.57918972
      0.5791815           0.5791815
     0.57917327          0.57917327
     0.57916505          0.57916505
     0.57915683          0.57915683
      0.5791486           0.5791486
     0.57914038          0.57914038
     0.57913215          0.57913215
     0.57912393          0.57912393
      0.5791157          0.57911571
     0.57910748          0.57910748
     0.57909925          0.57909926
     0.57909103          0.57909103
      0.5790828           0.5790828
     0.57907458          0.57907458
     0.57906635          0.57906635
     0.57905813          0.57905813
      0.5790499           0.5790499
     0.57904167          0.57904167
     0.57903345          0.57903345
     0.57902522          0.57902522
     0.57901699          0.57901699
     0.57900877          0.57900877
     0.57900054          0.57900054
     0.57899231          0.57899231
     0.57898409          0.57898409
     0.57897586          0.57897586
     0.57896763          0.57896763
      0.5789594           0.5789594
     0.57895117          0.57895117
     0.57894294          0.57894295
     0.57893472          0.57893472
     0.57892649          0.57892649
     0.57891826          0.57891826
     0.57891003          0.57891003
      0.5789018           0.5789018
     0.57889357          0.57889357
     0.57888534          0.57888534
     0.57887711          0.57887711
     0.57886888          0.57886888
     0.57886065          0.57886065
     0.57885242          0.57885242
     0.57884419          0.57884419
     0.57883596          0.57883596
     0.57882773          0.57882773
      0.5788195           0.5788195
     0.57881127          0.57881127
     0.57880303          0.57880303
      0.5787948           0.5787948
     0.57878657          0.57878657
     0.57877834          0.57877834
     0.57877011          0.57877011
     0.57876187          0.57876187
     0.57875364          0.57875364
     0.57874541          0.57874541
     0.57873718          0.57873718
     0.57872894          0.57872894
     0.57872071          0.57872071
     0.57871248          0.57871248
     0.57870424          0.57870424
     0.57869601          0.57869601
     0.57868778          0.57868778
     0.57867954          0.57867954
     0.57867131          0.57867131
     0.57866307          0.57866307
     0.57865484          0.57865484
      0.5786466           0.5786466
     0.57863837          0.57863837
     0.57863013          0.57863013
      0.5786219           0.5786219
     0.57861366          0.57861366
     0.57860543          0.57860543
     0.57859719          0.57859719
     0.57858895          0.57858896
     0.57858072          0.57858072
     0.57857248          0.57857248
     0.57856425          0.57856425
     0.57855601          0.57855601
     0.57854777          0.57854777
     0.57853953          0.57853954
      0.5785313           0.5785313
     0.57852306          0.57852306
     0.57851482          0.57851482
     0.57850658          0.57850659
     0.57849835          0.57849835
     0.57849011          0.57849011
     0.57848187          0.57848187
     0.57847363          0.57847363
     0.57846539          0.57846539
     0.57845715          0.57845715
     0.57844892          0.57844892
     0.57844068          0.57844068
     0.57843244          0.57843244
      0.5784242           0.5784242
     0.57841596          0.57841596
     0.57840772          0.57840772
     0.57839948          0.57839948
     0.57839124          0.57839124
       0.578383            0.578383
     0.57837476          0.57837476
     0.57836652          0.57836652
     0.57835827          0.57835827
     0.57835003          0.57835003
     0.57834179          0.57834179
     0.57833355          0.57833355
     0.57832531          0.57832531
     0.57831707          0.57831707
     0.57830882          0.57830883
     0.57830058          0.57830058
     0.57829234          0.57829234
      0.5782841           0.5782841
     0.57827586          0.57827586
     0.57826761          0.57826761
     0.57825937          0.57825937
     0.57825113          0.57825113
     0.57824288          0.57824288
     0.57823464          0.57823464
      0.5782264           0.5782264
     0.57821815          0.57821815
     0.57820991          0.57820991
     0.57820166          0.57820166
     0.57819342          0.57819342
     0.57818517          0.57818517
     0.57817693          0.57817693
     0.57816868          0.57816868
     0.57816044          0.57816044
     0.57815219          0.57815219
     0.57814395          0.57814395
      0.5781357           0.5781357
     0.57812746          0.57812746
     0.57811921          0.57811921
     0.57811096          0.57811096
     0.57810272          0.57810272
     0.57809447          0.57809447
     0.57808622          0.57808622
     0.57807798          0.57807798
     0.57806973          0.57806973
     0.57806148          0.57806148
     0.57805324          0.57805324
     0.57804499          0.57804499
     0.57803674          0.57803674
     0.57802849          0.57802849
     0.57802024          0.57802024
       0.578012            0.578012
     0.57800375          0.57800375
      0.5779955           0.5779955
     0.57798725          0.57798725
       0.577979            0.577979
     0.57797075          0.57797075
      0.5779625           0.5779625
     0.57795425          0.57795425
       0.577946            0.577946
     0.57793775          0.57793775
      0.5779295           0.5779295
     0.57792125          0.57792125
       0.577913            0.577913
     0.57790475          0.57790475
      0.5778965           0.5778965
     0.57788825          0.57788825
        0.57788             0.57788
     0.57787175          0.57787175
      0.5778635           0.5778635
     0.57785524          0.57785524
     0.57784699          0.57784699
     0.57783874          0.57783874
     0.57783049          0.57783049
     0.57782224          0.57782224
     0.57781398          0.57781398
     0.57780573          0.57780573
     0.57779748          0.57779748
     0.57778922          0.57778922
     0.57778097          0.57778097
     0.57777272          0.57777272
     0.57776446          0.57776446
     0.57775621          0.57775621
     0.57774796          0.57774796
      0.5777397           0.5777397
     0.57773145          0.57773145
     0.57772319          0.57772319
     0.57771494          0.57771494
     0.57770668          0.57770668
     0.57769843          0.57769843
     0.57769017          0.57769017
     0.57768192          0.57768192
     0.57767366          0.57767366
     0.57766541          0.57766541
     0.57765715          0.57765715
      0.5776489           0.5776489
     0.57764064          0.57764064
     0.57763238          0.57763238
     0.57762413          0.57762413
     0.57761587          0.57761587
     0.57760761          0.57760761
     0.57759936          0.57759936
      0.5775911           0.5775911
     0.57758284          0.57758284
     0.57757458          0.57757458
     0.57756633          0.57756633
     0.57755807          0.57755807
     0.57754981          0.57754981
     0.57754155          0.57754155
     0.57753329          0.57753329
     0.57752503          0.57752503
     0.57751678          0.57751678
     0.57750852          0.57750852
     0.57750026          0.57750026
       0.577492            0.577492
     0.57748374          0.57748374
     0.57747548          0.57747548
     0.57746722          0.57746722
     0.57745896          0.57745896
      0.5774507           0.5774507
     0.57744244          0.57744244
     0.57743418          0.57743418
     0.57742592          0.57742592
     0.57741766          0.57741766
      0.5774094           0.5774094
     0.57740113          0.57740113
     0.57739287          0.57739287
     0.57738461          0.57738461
     0.57737635          0.57737635
     0.57736809          0.57736809
     0.57735982          0.57735983
     0.57735156          0.57735156
      0.5773433           0.5773433
     0.57733504          0.57733504
     0.57732677          0.57732678
     0.57731851          0.57731851
     0.57731025          0.57731025
     0.57730199          0.57730199
     0.57729372          0.57729372
     0.57728546          0.57728546
     0.57727719          0.57727719
     0.57726893          0.57726893
     0.57726067          0.57726067
      0.5772524           0.5772524
     0.57724414          0.57724414
     0.57723587          0.57723587
     0.57722761          0.57722761
     0.57721934          0.57721934
     0.57721108          0.57721108
     0.57720281          0.57720281
     0.57719455          0.57719455
     0.57718628          0.57718628
     0.57717801          0.57717801
     0.57716975          0.57716975
     0.57716148          0.57716148
     0.57715322          0.57715322
     0.57714495          0.57714495
     0.57713668          0.57713668
     0.57712842          0.57712842
     0.57712015          0.57712015
     0.57711188          0.57711188
     0.57710361          0.57710361
     0.57709535          0.57709535
     0.57708708          0.57708708
     0.57707881          0.57707881
     0.57707054          0.57707054
     0.57706227          0.57706227
       0.577054          0.57705401
     0.57704574          0.57704574
     0.57703747          0.57703747
      0.5770292           0.5770292
     0.57702093          0.57702093
     0.57701266          0.57701266
     0.57700439          0.57700439
     0.57699612          0.57699612
     0.57698785          0.57698785
     0.57697958          0.57697958
     0.57697131          0.57697131
     0.57696304          0.57696304
     0.57695477          0.57695477
      0.5769465           0.5769465
     0.57693823          0.57693823
     0.57692996          0.57692996
     0.57692168          0.57692169
     0.57691341          0.57691341
     0.57690514          0.57690514
     0.57689687          0.57689687
      0.5768886           0.5768886
     0.57688033          0.57688033
     0.57687205          0.57687205
     0.57686378          0.57686378
     0.57685551          0.57685551
     0.57684724          0.57684724
     0.57683896          0.57683896
     0.57683069          0.57683069
     0.57682242          0.57682242
     0.57681414          0.57681414
     0.57680587          0.57680587
     0.57679759          0.57679759
     0.57678932          0.57678932
     0.57678105          0.57678105
     0.57677277          0.57677277
      0.5767645           0.5767645
     0.57675622          0.57675622
     0.57674795          0.57674795
     0.57673967          0.57673967
      0.5767314           0.5767314
     0.57672312          0.57672312
     0.57671485          0.57671485
     0.57670657          0.57670657
     0.57669829          0.57669829
     0.57669002          0.57669002
     0.57668174          0.57668174
     0.57667347          0.57667347
     0.57666519          0.57666519
     0.57665691          0.57665691
     0.57664864          0.57664864
     0.57664036          0.57664036
     0.57663208          0.57663208
      0.5766238           0.5766238
     0.57661553          0.57661553
     0.57660725          0.57660725
     0.57659897          0.57659897
     0.57659069          0.57659069
     0.57658241          0.57658241
     0.57657413          0.57657413
     0.57656586          0.57656586
     0.57655758          0.57655758
      0.5765493           0.5765493
     0.57654102          0.57654102
     0.57653274          0.57653274
     0.57652446          0.57652446
     0.57651618          0.57651618
      0.5765079           0.5765079
     0.57649962          0.57649962
     0.57649134          0.57649134
     0.57648306          0.57648306
     0.57647478          0.57647478
      0.5764665           0.5764665
     0.57645822          0.57645822
     0.57644994          0.57644994
     0.57644165          0.57644165
     0.57643337          0.57643337
     0.57642509          0.57642509
     0.57641681          0.57641681
     0.57640853          0.57640853
     0.57640025          0.57640025
     0.57639196          0.57639196
     0.57638368          0.57638368
      0.5763754           0.5763754
     0.57636712          0.57636712
     0.57635883          0.57635883
     0.57635055          0.57635055
     0.57634227          0.57634227
     0.57633398          0.57633398
      0.5763257           0.5763257
     0.57631741          0.57631741
     0.57630913          0.57630913
     0.57630085          0.57630085
     0.57629256          0.57629256
     0.57628428          0.57628428
     0.57627599          0.57627599
     0.57626771          0.57626771
     0.57625942          0.57625942
     0.57625114          0.57625114
     0.57624285          0.57624285
     0.57623457          0.57623457
     0.57622628          0.57622628
     0.57621799            0.576218
     0.57620971          0.57620971
     0.57620142          0.57620142
     0.57619314          0.57619314
     0.57618485          0.57618485
     0.57617656          0.57617656
     0.57616828          0.57616828
     0.57615999          0.57615999
      0.5761517           0.5761517
     0.57614341          0.57614341
     0.57613513          0.57613513
     0.57612684          0.57612684
     0.57611855          0.57611855
     0.57611026          0.57611026
     0.57610197          0.57610197
     0.57609369          0.57609369
      0.5760854           0.5760854
     0.57607711          0.57607711
     0.57606882          0.57606882
     0.57606053          0.57606053
     0.57605224          0.57605224
     0.57604395          0.57604395
     0.57603566          0.57603566
     0.57602737          0.57602737
     0.57601908          0.57601908
     0.57601079          0.57601079
      0.5760025           0.5760025
     0.57599421          0.57599421
     0.57598592          0.57598592
     0.57597763          0.57597763
     0.57596934          0.57596934
     0.57596105          0.57596105
     0.57595275          0.57595276
     0.57594446          0.57594446
     0.57593617          0.57593617
     0.57592788          0.57592788
     0.57591959          0.57591959
      0.5759113           0.5759113
       0.575903            0.575903
     0.57589471          0.57589471
     0.57588642          0.57588642
     0.57587812          0.57587812
     0.57586983          0.57586983
     0.57586154          0.57586154
     0.57585324          0.57585324
     0.57584495          0.57584495
     0.57583666          0.57583666
     0.57582836          0.57582836
     0.57582007          0.57582007
     0.57581177          0.57581178
     0.57580348          0.57580348
     0.57579519          0.57579519
     0.57578689          0.57578689
      0.5757786           0.5757786
      0.5757703           0.5757703
     0.57576201          0.57576201
     0.57575371          0.57575371
     0.57574541          0.57574541
     0.57573712          0.57573712
     0.57572882          0.57572882
     0.57572053          0.57572053
     0.57571223          0.57571223
     0.57570393          0.57570393
     0.57569564          0.57569564
     0.57568734          0.57568734
     0.57567904          0.57567904
     0.57567075          0.57567075
     0.57566245          0.57566245
     0.57565415          0.57565415
     0.57564585          0.57564585
     0.57563756          0.57563756
     0.57562926          0.57562926
     0.57562096          0.57562096
     0.57561266          0.57561266
     0.57560436          0.57560436
     0.57559606          0.57559606
     0.57558776          0.57558776
     0.57557947          0.57557947
     0.57557117          0.57557117
     0.57556287          0.57556287
     0.57555457          0.57555457
     0.57554627          0.57554627
     0.57553797          0.57553797
     0.57552967          0.57552967
     0.57552137          0.57552137
     0.57551307          0.57551307
     0.57550477          0.57550477
     0.57549647          0.57549647
     0.57548816          0.57548816
     0.57547986          0.57547986
     0.57547156          0.57547156
     0.57546326          0.57546326
     0.57545496          0.57545496
     0.57544666          0.57544666
     0.57543836          0.57543836
     0.57543005          0.57543005
     0.57542175          0.57542175
     0.57541345          0.57541345
     0.57540515          0.57540515
     0.57539684          0.57539684
     0.57538854          0.57538854
     0.57538024          0.57538024
     0.57537193          0.57537193
     0.57536363          0.57536363
     0.57535533          0.57535533
     0.57534702          0.57534702
     0.57533872          0.57533872
     0.57533041          0.57533041
     0.57532211          0.57532211
     0.57531381          0.57531381
      0.5753055           0.5753055
      0.5752972           0.5752972
     0.57528889          0.57528889
     0.57528059          0.57528059
     0.57527228          0.57527228
     0.57526397          0.57526398
     0.57525567          0.57525567
     0.57524736          0.57524736
     0.57523906          0.57523906
     0.57523075          0.57523075
     0.57522244          0.57522245
     0.57521414          0.57521414
     0.57520583          0.57520583
     0.57519752          0.57519752
     0.57518922          0.57518922
     0.57518091          0.57518091
      0.5751726           0.5751726
      0.5751643           0.5751643
     0.57515599          0.57515599
     0.57514768          0.57514768
     0.57513937          0.57513937
     0.57513106          0.57513106
     0.57512276          0.57512276
     0.57511445          0.57511445
     0.57510614          0.57510614
     0.57509783          0.57509783
     0.57508952          0.57508952
     0.57508121          0.57508121
      0.5750729           0.5750729
     0.57506459          0.57506459
     0.57505628          0.57505628
     0.57504797          0.57504797
     0.57503966          0.57503966
     0.57503135          0.57503135
     0.57502304          0.57502304
     0.57501473          0.57501473
     0.57500642          0.57500642
     0.57499811          0.57499811
      0.5749898           0.5749898
     0.57498149          0.57498149
     0.57497318          0.57497318
     0.57496486          0.57496486
     0.57495655          0.57495655
     0.57494824          0.57494824
     0.57493993          0.57493993
     0.57493162          0.57493162
      0.5749233           0.5749233
     0.57491499          0.57491499
     0.57490668          0.57490668
     0.57489836          0.57489837
     0.57489005          0.57489005
     0.57488174          0.57488174
     0.57487342          0.57487343
     0.57486511          0.57486511
      0.5748568           0.5748568
     0.57484848          0.57484848
     0.57484017          0.57484017
     0.57483186          0.57483186
     0.57482354          0.57482354
     0.57481523          0.57481523
     0.57480691          0.57480691
      0.5747986           0.5747986
     0.57479028          0.57479028
     0.57478197          0.57478197
     0.57477365          0.57477365
     0.57476533          0.57476533
     0.57475702          0.57475702
      0.5747487           0.5747487
     0.57474039          0.57474039
     0.57473207          0.57473207
     0.57472375          0.57472375
     0.57471544          0.57471544
     0.57470712          0.57470712
      0.5746988           0.5746988
     0.57469049          0.57469049
     0.57468217          0.57468217
     0.57467385          0.57467385
     0.57466553          0.57466553
     0.57465722          0.57465722
      0.5746489           0.5746489
     0.57464058          0.57464058
     0.57463226          0.57463226
     0.57462394          0.57462394
     0.57461562          0.57461562
     0.57460731          0.57460731
     0.57459899          0.57459899
     0.57459067          0.57459067
     0.57458235          0.57458235
     0.57457403          0.57457403
     0.57456571          0.57456571
     0.57455739          0.57455739
     0.57454907          0.57454907
     0.57454075          0.57454075
     0.57453243          0.57453243
     0.57452411          0.57452411
     0.57451579          0.57451579
     0.57450747          0.57450747
     0.57449914          0.57449915
     0.57449082          0.57449082
      0.5744825           0.5744825
     0.57447418          0.57447418
     0.57446586          0.57446586
     0.57445754          0.57445754
     0.57444922          0.57444922
     0.57444089          0.57444089
     0.57443257          0.57443257
     0.57442425          0.57442425
     0.57441593          0.57441593
      0.5744076           0.5744076
     0.57439928          0.57439928
     0.57439096          0.57439096
     0.57438263          0.57438263
     0.57437431          0.57437431
     0.57436599          0.57436599
     0.57435766          0.57435766
     0.57434934          0.57434934
     0.57434101          0.57434101
     0.57433269          0.57433269
     0.57432436          0.57432436
     0.57431604          0.57431604
     0.57430771          0.57430772
     0.57429939          0.57429939
     0.57429106          0.57429107
     0.57428274          0.57428274
     0.57427441          0.57427441
     0.57426609          0.57426609
     0.57425776          0.57425776
     0.57424944          0.57424944
     0.57424111          0.57424111
     0.57423278          0.57423278
     0.57422446          0.57422446
     0.57421613          0.57421613
      0.5742078           0.5742078
     0.57419948          0.57419948
     0.57419115          0.57419115
     0.57418282          0.57418282
     0.57417449          0.57417449
     0.57416617          0.57416617
     0.57415784          0.57415784
     0.57414951          0.57414951
     0.57414118          0.57414118
     0.57413285          0.57413285
     0.57412453          0.57412453
      0.5741162           0.5741162
     0.57410787          0.57410787
     0.57409954          0.57409954
     0.57409121          0.57409121
     0.57408288          0.57408288
     0.57407455          0.57407455
     0.57406622          0.57406622
     0.57405789          0.57405789
     0.57404956          0.57404956
     0.57404123          0.57404123
      0.5740329           0.5740329
     0.57402457          0.57402457
     0.57401624          0.57401624
     0.57400791          0.57400791
     0.57399958          0.57399958
     0.57399125          0.57399125
     0.57398291          0.57398291
     0.57397458          0.57397458
     0.57396625          0.57396625
     0.57395792          0.57395792
     0.57394959          0.57394959
     0.57394125          0.57394125
